"Le Moyne",96.729160157063,113.04048753712,0.14282057636904,3–11,3,14,47.6,54.2,25.4,27.9,17.9,19.2,24.4,32.3,69.8,46.2,56.5,32.9,34.3,8.8,8.8,60.1,58.5,46.3,45.2,69.1,,,,2024,,,,-8.4917723085898,77.6,72
"Ball St.",102.85534774453,112.49719552364,0.26299612594624,6–8,6,14,52,53,37.9,29.8,19.8,14.4,29,27.3,66.4,50.2,52,36.5,36.6,7.6,8.1,48.8,49.3,39.9,34.5,66.1,,,,2024,,,,-5.7637887567821,77.2,72.6
Milwaukee,108.06621828709,116.16421958984,0.3034340680252,7–8,7,15,50.3,52.5,34.9,33.5,17.8,16.1,37,35.7,69.5,51.5,50.5,32.4,37.2,12.5,13.2,47.5,55.6,41.7,37.7,70.1,,,,2024,,,,-4.8847165870947,72.9,75.2
Portland,100.36333918523,110.50262422292,0.24847052983769,5–11,5,16,50.1,53.8,34.8,27.8,19.2,14.8,25.9,30.8,69.8,52.4,54.2,31.5,35.5,7,6.9,52.8,57.9,43.6,45.9,70.5,,,,2024,,,,-7.2933917809036,69.2,68.7
Albany,101.9740614085,106.87967683325,0.36811085203208,9–7,9,16,49.7,48.5,33.9,36.2,19.1,17.2,34.1,31.2,73.9,50.4,51.2,32.4,27.6,7.6,10.5,47.7,46.5,35.9,27.8,74,,,,2024,,,,-4.3842991941505,70.7,69.8
"Washington St.",110.59469261373,97.083278457401,0.81734824968561,12–5,12,17,52.6,44.8,34.1,34.7,16.1,16,31.6,25.3,67.7,53.7,43.4,33.5,31.7,13.9,6.7,47.3,45.2,32.1,33.2,67,,,,2024,,,,-0.028239754722256,69.6,75.6
"Tarleton St.",101.86450790207,104.82672055619,0.41832603000397,7–6,7,13,46.5,50.7,25.3,35.7,18.6,20,31.9,35.6,65.5,46.6,50.3,30.8,34.2,10.5,10.2,47.6,50.8,29.8,38,66.2,,,,2024,,,,-2.3693454864259,74.7,69.6
"San Francisco",107.08603456688,95.65351200435,0.78555747031009,13–4,13,17,55.6,46.5,23.3,37.5,18.8,21.6,34.6,23.3,67.7,57.9,46.8,34.7,30.7,11.6,5.5,52.2,47.2,40,38.4,67.4,,,,2024,,,,-0.91497671529304,77,69.5
Bucknell,98.293816607196,111.11677506178,0.19621254794844,5–12,5,17,50.3,53.9,29.7,31.4,20.3,16.5,24.8,29.4,65.2,49.9,53.3,33.9,36.4,10.1,11.2,52.4,60.5,44,42.3,66.6,,,,2024,,,,-8.5276945357723,75.5,71.6
Connecticut,123.27133018555,98.514896435553,0.92943686672405,15–2,15,17,58.4,45.1,35.3,37,15.8,16.9,37.5,27.7,67.2,61.8,42.4,35.9,34.2,13.9,8.2,62.4,47.8,42.5,30.6,66.3,,,,2024,,,,3.4235587104676,72.9,71.4
"Southern Indiana",88.781100884017,102.91044819477,0.15467672698184,2–13,2,15,43.8,48,31.5,45.4,21,15.5,27,26,70.7,43.9,46.8,29,33.2,9.3,9.1,52.4,54.4,35.1,37.7,71.1,,,,2024,,,,-9.3207657542138,69.9,74
"Florida Gulf Coast",100.81239958625,111.5584773402,0.237794949084,4–12,4,16,49.4,53.8,31.3,31.9,18.7,15.5,30.8,29.2,65.9,47.3,52.2,35.3,37.4,8.8,7.7,45.5,51.9,36.9,42.6,65,,,,2024,,,,-8.2944941722667,67.7,69.1
"San Jose St.",107.56550971708,105.78932125925,0.54772438377871,7–9,7,16,53.1,50.5,27.3,34.9,14.8,16.5,23.5,30,66.5,53.9,49.5,34.8,35.1,9.5,8.7,49.8,48.7,43.9,32.6,66.9,,,,2024,,,,-5.7578672294208,69.8,70.6
"Utah Valley",96.380234461414,100.99852607994,0.36859361513036,6–9,6,15,45.1,50.8,40.8,37.7,18.1,18.7,26.9,27.1,68.6,49.2,50.5,24.1,34.2,10.5,10.3,56.8,58,31.3,36.2,68.5,,,,2024,,,,-5.2956468474169,70.9,67.8
Missouri,108.06514492198,103.13299355172,0.63116575399485,8–8,8,16,51.9,49.9,26.7,37.2,15.8,20.9,28.4,34.1,69,53.3,50.6,33.3,32.6,16.9,8,50.1,51.5,42.2,40.2,68,,,,2024,,,,-3.4027350055709,76.2,75.7
Cincinnati,109.97848474259,94.106871362711,0.85721116244312,12–4,12,16,51.3,46.8,29,26.6,15.9,16.9,37.7,20,70,50.9,47.2,34.7,30.7,11.3,9.6,55.7,51.8,34.7,37.9,70.2,,,,2024,,,,0.12247772423069,68.1,74.5
"South Dakota St.",108.2485979017,106.31869681537,0.55153544496695,6–9,6,15,54.9,51.9,29.9,31.7,18.5,16.9,25,28.9,69.3,55.7,49.4,35.9,36.6,9.7,11,50.2,52,41.3,46.5,70.7,,,,2024,,,,-5.7431022567422,67.3,72.5
"Boston University",94.684557077835,102.83483220502,0.27896688595584,6–10,6,16,46.2,49.1,29.8,36.3,18.8,16.7,26.4,20.6,67.3,44.9,49,32,32.9,7.7,8.2,51.7,51.7,40.9,42.4,68,,,,2024,,,,-7.9056494384223,66.2,70.6
"Air Force",99.747560296288,104.93533519409,0.35822657573554,7–8,7,15,53.8,50.2,34.2,35.2,19.1,19.4,23.9,28.6,64.8,53.6,48.9,36,35,14,10.5,63.3,51,44.5,36.7,63.7,,,,2024,,,,-5.8540854455172,67.8,70.9
"Texas Tech",114.78839740117,96.908150421269,0.87514734820821,14–2,14,16,53.7,47.8,34.2,23.9,15.7,19,32.4,28.9,66.7,53.7,47.6,35.7,32.1,9.6,11.8,53.5,43.5,40.8,40.5,67.2,,,,2024,,,,1.5866126215721,77.9,66.7
Bradley,109.07366728649,97.150094964824,0.79105773641193,11–5,11,16,54.8,46.5,30,35.9,19.2,19.4,30.5,30.1,67.9,54.3,46.7,36.9,30.8,10,6.1,49.7,46.4,41.4,37.5,68.1,,,,2024,,,,-1.8024255107488,68.2,70
Troy,103.47572045901,101.2770995517,0.56143348556175,8–6,8,14,48.9,49.4,41.8,40,20.3,20.2,35.6,30.6,70.8,45.8,48.5,35.7,34.2,7.9,13.7,54.6,45.5,40.6,33.4,71.9,,,,2024,,,,-3.2629679610591,72.8,68.1
Gonzaga,114.18122120688,96.275279907972,0.87670767776157,10–5,10,15,53.5,46.2,32,27.2,16.3,17.5,35.1,27.5,72,56.3,44.9,31.7,32.4,9,7.6,50.9,49.2,31.7,36.9,71.6,,,,2024,,,,-0.81442434609249,71.2,72.7
"South Florida",103.70259566665,103.47671989014,0.50626857066047,9–5,9,14,49.5,49.2,39.4,37.4,14.9,20.4,27.9,28.3,71.4,49.3,48.8,33.1,33.2,10.1,7.8,56.5,55.1,39.2,38,70.6,,,,2024,,,,-2.9505258782015,72.2,65.9
Stonehill,89.848707646691,111.12753886134,0.079853435079282,1–17,1,18,45.5,52.6,22.4,30.9,19.5,17,21.2,34.1,71.1,45.5,52.5,30.4,35.2,7.1,14.9,47.9,61.2,45.7,46.2,70.3,,,,2024,,,,-12.41315032261,69.9,75.4
"Loyola MD",91.990993188472,109.02006180898,0.12420764166887,2–15,2,17,48.2,53.4,27.7,31.1,21,16.3,26.7,28.5,67.8,48.1,53.5,32.2,35.4,6.6,11.4,55.6,51.4,38.6,37.5,67.5,,,,2024,,,,-11.878011201588,61.5,68
Belmont,107.78130415768,105.02222772601,0.5740073749793,10–6,10,16,54.9,52.8,33.1,26.7,18.2,17.4,21.6,29.3,72.9,54.1,55.6,37.4,32.4,6.9,8.1,52.7,55,38.9,39.9,72.6,,,,2024,,,,-1.6049656156025,72.6,71.5
Siena,90.131481397014,109.58127770397,0.09560286234492,3–13,3,16,44.7,54.1,32.3,28.7,23.6,15.5,35.4,30.3,69.2,47.2,53.8,26.3,36.6,10.3,8.7,47.7,48.5,32.2,34.2,68.7,,,,2024,,,,-10.167529945508,62.6,72.3
"Southern Utah",107.15572849551,114.86082037592,0.31033866665029,3–11,3,14,47.7,55.6,34.9,31.5,15.6,16.9,29.3,32.4,69.7,50.4,57.7,28.8,33.3,4.6,9.4,44.4,45.8,37.6,26.7,70.8,,,,2024,,,,-7.7146277838623,73.4,71.8
Pittsburgh,108.47344577344,96.510494828495,0.79311693418175,10–6,10,16,50.8,46.4,33.5,29.1,14.5,17.8,33.7,24,69.1,50.9,49.2,33.8,28.1,14.3,11.3,54.3,53.6,45.5,39.9,68.1,,,,2024,,,,-2.3311501803786,68.5,76.1
Montana,108.76868971729,104.52255708057,0.61252466297317,8–6,8,14,52.4,51.1,25.4,33.3,14.6,13.8,26.9,25.4,67.5,53.2,50.6,34,34.8,7.3,9.2,50.1,44.2,35.6,31,68.6,,,,2024,,,,-2.2061792000751,78,69.5
"LIU Brooklyn",90.453037141785,110.33462107068,0.092381269875508,3–12,3,15,44.7,52.4,30,39.5,20.6,15.8,20.9,30,72.5,45.8,55.3,28.3,30.9,5.3,10.5,49.6,53.8,33.7,31.6,72.5,,,,2024,,,,-9.1349536639237,70.9,69.7
Massachusetts,111.02541282447,102.34261275644,0.71838795265613,11–5,11,16,51.2,47.8,37.8,41,15.1,20.4,37.2,31,71.3,53.4,46.6,31.1,33.1,9,7.8,56.7,51.6,31.9,39.2,71.3,,,,2024,,,,-2.4382771737243,68.6,71.7
"Mount St. Mary's",101.62804930201,105.98813514,0.38152339407331,6–10,6,16,52.2,48.4,27,37.2,21,19.8,32,30.6,69.5,53.9,48.5,32.6,32.1,10.5,7.6,51.2,49.9,34.4,31.5,70.4,,,,2024,,,,-7.3011275765186,70.6,75.8
Bryant,98.599994461616,98.257591270155,0.50999990829135,9–7,9,16,50,44.5,28.6,36.3,15.7,17.1,18.3,32.7,75.4,49.3,44,33.9,30.4,14.5,9.1,52.4,48,40.8,34.4,75.5,,,,2024,,,,-2.814070906677,64.9,68.1
Syracuse,103.69183601759,95.57214992632,0.71864133537049,10–5,10,15,48.5,49.5,32.8,27.7,17.4,21.1,26.9,32.6,73.7,49.9,51.2,30.5,31.2,13.2,7.7,49.1,51.1,33.5,38,73.2,,,,2024,,,,0.15249115439883,74.4,68.5
"Jacksonville St.",98.474355787881,98.697393720885,0.49349604429633,7–8,7,15,48.4,47.3,31.6,34.9,20.4,18.9,33.6,26.7,65.7,49.2,47.7,31.1,31,12.3,8,41.4,45,30,35.8,64.9,,,,2024,,,,-5.1637127949098,70.2,70.3
"McNeese St.",111.75920682571,102.3780293884,0.73267882000429,11–2,11,13,53.2,48.4,39,28.6,13.6,19.5,30.6,29.3,65.5,48.7,46,42.1,33.9,12.7,9.5,46.3,59.9,31.2,50.1,65.8,,,,2024,,,,0.54089027559138,68.8,74.9
Quinnipiac,101.05732497976,103.36172781558,0.43553861756065,11–4,11,15,48.1,49,34,25.8,17.4,16.4,31.1,26.2,72.5,47.9,48.8,32.3,32.9,9.2,9.3,55.1,54.8,34.3,35.8,72.5,,,,2024,,,,-1.7633767511283,77.6,67.3
"Rhode Island",108.41593972353,105.91764283171,0.56662708301285,8–7,8,15,53.2,49.8,38.6,28.2,19.4,14.1,32.1,30.2,68.5,52.8,48.8,35.9,34.4,8.7,10.9,51,50,32.1,36.9,68.9,,,,2024,,,,-3.4882279510544,62.3,68.3
"High Point",115.34172549669,109.01092362299,0.65682751869392,12–4,12,16,52.6,50.8,45.4,35.1,16.7,13.3,38,22.5,68.8,54,48.8,33.5,36.2,9.3,8.1,40.9,48.1,38.9,35.8,68.9,,,,2024,,,,-1.6971140098781,78.2,73.8
Radford,106.59770167619,106.08001372786,0.51399269458788,9–7,9,16,50.8,49.3,25.8,35.2,16.5,16.3,29.8,33.3,66.1,48.9,51.3,36.1,30.7,9.8,7.7,39.4,45.5,35.9,37.6,65.1,,,,2024,,,,-2.9234175043513,74.3,73.6
"East Tennessee St.",99.726923064868,104.68394280161,0.36404143901789,7–8,7,15,45.4,49.2,33.1,38.1,17.5,18.2,31.9,32.2,69,46.8,49.3,29,32.7,11.9,9.7,44.4,47.7,42.2,36.5,69.8,,,,2024,,,,-4.4294317611295,70.3,70.8
Duquesne,107.78764234406,100.27480176405,0.6965364656768,8–6,8,14,49.9,49.6,34.7,36.2,17.3,20,32.2,30.6,69.4,49.9,48.3,33.3,34.8,11.5,10.4,49.7,50.4,43.1,34.7,69.5,,,,2024,,,,-2.2163902756598,70,70.8
"Virginia Tech",110.45811729688,97.203719164406,0.81305976221204,10–6,10,16,53.4,48.9,36.6,29.2,17.7,18.1,28.1,24.9,68.2,53.6,49.4,35.4,32,7.9,9,59.8,47,41.6,36.2,68.7,,,,2024,,,,-0.64468999571424,78.4,70.8
VCU,107.72590973648,100.91937052304,0.67930610733027,10–7,10,17,52.8,45.6,36.5,36.6,19.4,15.8,30.9,28.2,67,53.7,45.4,34.4,30.7,13.6,6.1,57.6,42.9,43.4,34.3,66.7,,,,2024,,,,-3.3821857073359,76.8,72.5
"North Dakota St.",108.01531559776,113.20456838649,0.36827594342876,5–10,5,15,53.2,54.9,28.9,33,15.8,13.2,24.9,28.2,66.6,50.7,53.2,38.7,39.1,3,11.6,42.7,44.2,34.6,30,67.3,,,,2024,,,,-6.2372617652849,69.4,73.5
"Northwestern St.",95.517877918284,114.56739244878,0.10994797035062,2–13,2,15,46,56.4,33.6,38.5,20.4,18.5,28.1,34.4,70.8,46.3,59.4,30.3,34.1,7.2,12.6,46.4,51.6,39.5,37.6,70,,,,2024,,,,-9.8208213777673,67.1,72.6
Fairfield,102.9170261827,106.02860344255,0.41519338916754,9–7,9,16,52,50.5,28.8,27,17.2,19.7,26.8,32.8,70.7,50.8,51,35.9,32.9,5.4,8.3,51.8,49.4,40.3,33.7,70.8,,,,2024,,,,-4.4431082489191,77.7,70.3
Arkansas,107.49409061838,101.52052967174,0.65870095641617,9–7,9,16,51.3,48.8,45.7,35.4,16.6,15.1,26.6,28.4,72.9,52.3,47.7,32.9,33.8,16.2,6,44,47.6,33.7,35.9,71.3,,,,2024,,,,-1.9416325565787,71.1,70.5
"Cal St. Bakersfield",98.913784136175,110.55509041566,0.21762657533701,3–11,3,14,45.7,53,28.4,42.8,17.5,17.8,33.3,34.4,65.4,45.9,52.3,30.1,36.1,10.8,6.2,39.4,51.7,25.1,38.9,65.5,,,,2024,,,,-7.7166850807198,67.9,71.2
"George Washington",104.9836074466,103.65040732478,0.53667779150718,13–3,13,16,54.2,45.3,38.1,20.8,18.8,15.5,26.2,31.1,72.5,51.8,44.4,38.7,31.1,14.3,10.3,46.9,46.3,39.4,40.1,73.2,,,,2024,,,,-0.78377530385285,73.6,73
"UNC Asheville",106.65778611062,107.01050932398,0.49050904252916,8–8,8,16,50.1,50.2,44.8,36.9,18.5,16.2,30.7,32.8,70.5,47.8,52.8,36.2,30.2,9.6,10.8,56.9,49.8,35.8,34.8,69,,,,2024,,,,-4.1572222134442,75.5,74.2
Dayton,120.28897197181,100.90289575343,0.88298341052027,13–2,13,15,56.9,46.8,37.9,20.4,17.1,16.5,29,32.8,63.5,53.8,46.1,40.3,32,11.6,9.9,61.4,50.4,46.2,36.3,63.9,,,,2024,,,,3.2042180913319,75.4,71
"Stephen F. Austin",99.414603819711,98.212053106153,0.53493196285425,9–6,9,15,50.5,47.7,39.7,51.7,23.2,23.8,35.6,29.7,73.3,50.8,45.5,33.2,34.8,8.7,8.9,46.7,52.1,33.6,33.1,73,,,,2024,,,,-3.6882155480907,71.3,71.5
"Arkansas St.",109.43686808125,109.90543337954,0.48771913733335,7–10,7,17,52.3,50.7,32.9,39.2,17.6,13.6,33.1,30.3,71.2,52.1,51.2,35,33,10.1,12.9,56.3,43.1,46,28.2,69.7,,,,2024,,,,-6.1639035600917,71,74.6
Army,90.929158796423,106.91381250918,0.13443096445382,3–12,3,15,46.7,51.5,25.2,33.7,19.7,17.1,29.4,23.9,64.3,45.6,52.1,32,33.7,10.6,10.7,58.1,51.3,47.6,36.3,64.3,,,,2024,,,,-10.432390442199,58.5,69.4
"Southeast Missouri St.",91.030026694217,114.85658951637,0.064543743517845,2–12,2,14,45.5,54.3,30.1,48.7,19,16.7,24.4,28.7,71.6,45.5,54.2,30.4,36.3,8.1,8.8,48.2,48.8,35.7,29.7,71.4,,,,2024,,,,-9.6325474345737,63.9,69.5
Binghamton,100.9116663319,110.5093633091,0.26021927903825,6–7,6,13,48.2,50.4,36.5,33.4,18.1,13.3,30.2,27.3,70.4,49.7,48,29.6,36.2,12.1,12,54.5,48.9,29.8,38,71,,,,2024,,,,-4.3826644961069,67.1,69.7
"George Mason",106.68896258453,99.174063106545,0.6984596737996,12–5,12,17,52,46.4,35.5,31.6,17.4,15.5,31.6,26.3,66.1,51.5,42.8,35.2,34.6,10.3,10.3,47.1,48.7,37,39.9,65.9,,,,2024,,,,-1.3165670948733,75.2,73.9
"Old Dominion",98.770034500828,107.58548047008,0.27226690551441,3–13,3,16,47.7,53.5,25.2,37.4,14.9,18.2,26.3,31.5,70.9,48.5,51.6,30.7,37.1,10.2,8.8,36.4,56.2,34,44.6,71,,,,2024,,,,-9.5262936704403,65.6,74.1
"Green Bay",101.70397121345,106.48638784135,0.37088212598437,9–8,9,17,53.4,48.2,27.5,33.9,20.9,14.1,27.8,29,63.9,54.1,48.8,35.1,31.5,6.1,16.3,49.9,50.1,47.6,35.2,64.3,,,,2024,,,,-4.6136437321918,73.1,70.2
"UNC Greensboro",104.65454219114,101.49504042141,0.58723133760683,10–5,10,15,52.4,47.5,25,35.1,16.1,17.3,27.4,31.1,67.5,48.9,47.3,37.8,31.9,7.6,11.4,54.7,49.1,44.1,47,66.5,,,,2024,,,,-1.7845177852254,68.2,72.3
"Little Rock",105.66663136105,113.26289799715,0.31037671646497,8–10,8,18,50.7,52.2,36.2,42.7,16.5,18,32.1,32,72.2,51.1,52.1,33.2,34.9,11.2,7.8,51.2,45.7,34.8,36.2,72.6,,,,2024,,,,-8.2829899876646,73.4,74.6
Detroit,88.788964879479,111.81514234725,0.065882884669907,0–18,0,18,43.8,54.9,29.2,31.7,20.6,16.8,26.8,33.9,68,46.8,53.2,25.7,38.6,6,9.1,42.8,55.1,36.9,36.7,68.9,,,,2024,,,,-13.847755563815,71.5,74.8
"Austin Peay",98.384983344043,106.02598969304,0.2973070137464,5–10,5,15,45.8,50.7,24.9,39.1,14.9,18.3,28.7,30.6,65.3,44.9,53.3,31.7,31.1,10.1,8.3,41.9,55.1,35,39,65.7,,,,2024,,,,-6.4681822252599,69.1,69.9
Rutgers,98.175295315888,91.055606665001,0.70386447020225,9–7,9,16,44.1,45.4,36.3,28.7,16.4,22.1,31,31.5,69.4,44.2,43.3,29.2,32.5,15.9,9.2,50.8,53.2,34.2,38,69.2,,,,2024,,,,-1.6063461214775,66.5,68.9
"Nicholls St.",101.74115920322,107.37176859303,0.34990619815814,5–9,5,14,48.7,50.5,34.8,37.7,18.3,16.2,27.7,35.9,68.3,46.1,52.5,34.9,31.3,11.3,13.3,45,51.4,40.7,37.2,68.1,,,,2024,,,,-5.0266774478802,74.1,65.8
"Sacramento St.",97.214751073939,108.9165570917,0.21297497506846,4–11,4,15,48.8,53.8,32.7,34.2,24.8,15,34,26.6,66.4,51.4,53.8,30.4,35.8,8.6,9.8,54.5,50.4,44.7,37.9,67.4,,,,2024,,,,-7.4927018939789,71.5,71.1
"William & Mary",101.93852534068,115.57270699384,0.19098945342835,5–10,5,15,51,53.6,36.3,35.3,16.1,14.7,24.9,26.8,67.5,52.2,52.3,33.1,37.2,4,13,50,44.4,47.8,38.2,67.8,,,,2024,,,,-8.0187368518153,72.1,77.2
Colgate,101.55073506866,104.98022896652,0.40565537245032,8–8,8,16,50.8,51.1,25.2,26.8,18.1,16.2,27.5,24.9,67.2,49.3,51.9,35.5,33.3,7.3,8.4,56.3,54.4,39,39.3,67,,,,2024,,,,-3.9575991081134,68.4,65.3
USC,111.08430369312,99.732604340287,0.77550529940661,8–9,8,17,52.1,50.6,35.7,30.7,18.4,18.7,30.8,29.6,71.2,50.7,48.7,36.1,35.8,12.2,10.1,57.4,58.9,39.3,38.4,71.1,,,,2024,,,,-3.351177926019,71.1,72.4
Merrimack,95.820496904881,98.036164193478,0.434653936106,7–9,7,16,49.1,46.6,34.5,34.6,19.7,22.8,22,36.6,68.6,52.1,45,29.9,33.3,9.2,10.9,49.7,56.3,41.5,31.2,68.2,,,,2024,,,,-5.1218229401823,71.8,73.1
UNLV,113.50728901348,104.28145292829,0.72609422513513,6–7,6,13,52.6,51.1,27.7,29.3,14.6,19.3,26.4,34.4,66.6,53.6,50.6,34,34.8,10.5,9.2,51.1,56.3,37.6,33.4,67.2,,,,2024,,,,-2.8967742579736,73.1,75.7
"Illinois St.",95.27789462628,101.2487371033,0.33203449814786,7–9,7,16,45.8,51.4,36.9,30.5,18.3,17.8,31.2,24.7,67.5,50,50.3,26,35.4,6.7,9.1,48.9,51.9,38.5,37.5,67.2,,,,2024,,,,-5.7481581010434,69,73.1
Manhattan,91.238113855369,107.56954679818,0.13082932535609,3–11,3,14,45.1,52.1,21.1,26.9,19.8,16.6,25,29.4,70.8,45.8,52.8,29.4,33.8,6,12,55.6,58.4,40,32.4,70.7,,,,2024,,,,-7.83062269176,69.8,75.1
Princeton,119.49717693286,104.32690028616,0.82653699321569,12–1,12,13,56.7,49.9,25.5,24.5,13.3,17.5,27.1,27.4,64.7,58.8,49.4,36.4,33.9,4.9,10.6,51.5,49.5,49.7,35.2,65.3,,,,2024,,,,1.8535253807218,78.6,76.8
Utah,117.30436037751,96.832299517534,0.90075127928044,12–5,12,17,54.9,48.2,28.4,24.4,16.1,16.1,28.5,26,71.8,53.7,46.3,37.9,34.2,11.4,7,59.5,54.4,38.1,38.5,72,,,,2024,,,,1.3562074575673,67.4,64
"Louisiana Tech",105.62835298243,97.933223971892,0.7047188897375,9–6,9,15,49.1,46.2,42.9,31.1,19,16.6,33,27.3,66.8,46.7,43.1,35.5,34.3,13.4,10.8,50.1,49.7,36.8,36.5,67.5,,,,2024,,,,-2.2719076027165,69.6,72
"Youngstown St.",105.10425998349,101.96584187912,0.58628332062251,9–5,9,14,50.1,50.1,26.9,31.3,15.3,15.8,30.6,27,70.8,49.6,47.9,33.8,36.1,11.2,8.6,53.9,55.5,42.4,34.7,70.8,,,,2024,,,,-2.367699807952,74.4,67.9
Jacksonville,99.269474198834,113.52307058691,0.1761095067494,6–8,6,14,49,53.1,38,42.6,20.9,17.3,31.3,34.3,69.5,49.6,52,31.8,36.4,8,9.4,41.9,58,32.7,41.8,69.6,,,,2024,,,,-4.5803183223391,70.3,71.3
"Tennessee St.",99.668055508689,108.18104894646,0.28038527867611,5–9,5,14,48,51,35.6,46.5,19.8,19.5,30.7,32.8,70.4,49.4,51.2,30.5,33.8,7.1,12.1,46.5,50.4,38.4,35.3,70,,,,2024,,,,-6.2660983688765,76.4,74.9
Stanford,110.64930474166,101.43445148495,0.73105059630331,9–7,9,16,55.7,50,27.6,24.1,17.5,14.9,23.1,26.6,71.4,54.3,48.2,38.5,35.4,7.6,7.4,62.8,44.1,40.6,36.7,70.4,,,,2024,,,,-2.3899391075342,72.5,68
Longwood,99.409649895688,97.826180788934,0.54603301044486,10–6,10,16,48.6,47,36.2,33.9,18.9,20.4,36.9,25.7,68.4,49.7,47.4,30.5,30.8,7.5,6.6,47.4,46.6,28.1,36.6,68.4,,,,2024,,,,-3.5464002622542,67.1,71.1
"Sacred Heart",99.10790207104,107.5249913719,0.2814233215252,7–10,7,17,49.5,52.3,31.1,33.3,17,21.4,23.9,32.9,71.4,49.6,52.1,32.7,35.1,13.7,8.8,45.6,58.7,32.7,42.5,70.5,,,,2024,,,,-7.0347973237543,71.4,67.2
"Western Kentucky",100.21002189529,97.016718832421,0.59204508370812,10–4,10,14,49.2,47.6,31.6,34,18.3,19.4,29.9,27.4,75.7,48.9,50.4,33.1,28.7,7.7,9.4,42.9,48.2,30.3,37.3,76.3,,,,2024,,,,-1.6803215317245,67.6,68.8
"UT Arlington",105.21572950296,107.419166085,0.44069378606856,6–9,6,15,50.7,51.6,41.3,38,22.5,16.6,31.9,29.5,71.3,50.9,48.1,33.7,38.3,10.5,11.8,62.1,57.3,43.7,37,71.6,,,,2024,,,,-3.9511211591233,70.8,72.8
Fordham,99.814909523883,101.84383640374,0.44240301924567,8–8,8,16,48.7,48.4,39.7,43.6,19,20.7,33.7,29.5,72.2,48.1,46.8,33.1,35,11.9,10.3,53.3,46.1,41,28.8,72,,,,2024,,,,-4.9907545155773,65.9,73.2
"Alabama St.",92.660469743901,101.2538347911,0.26504313041123,6–9,6,15,41.9,50.3,26.4,42.5,16.2,19.8,29.7,29.8,70.5,39.6,51.8,30.5,32.2,10.2,10.6,45.5,56.5,36.8,43.9,68.3,,,,2024,,,,-4.6113321155066,71.5,72.3
"Wichita St.",104.47265151694,101.71021715412,0.57643901092128,7–8,7,15,48.8,48.9,27.6,24.3,17.8,14.7,32.5,27.6,71.6,49.6,49,31.4,32.5,13.3,8.6,42.5,54.1,32.4,42.5,72,,,,2024,,,,-4.4851687915851,66.5,74
Oakland,107.60825515165,103.67145005096,0.60554215734476,11–8,11,19,51.4,52.3,31.4,29.6,16.9,17,29.8,28.1,69.3,52.4,51.2,33.1,35.8,6,7.5,48.2,62.1,38.9,42.1,69.6,,,,2024,,,,-2.5458566623897,71.9,74.2
"Boise St.",108.20545661085,92.741059756681,0.85489681076056,10–4,10,14,50.9,48,34.7,33.7,18,18,29.4,23,67.5,50.4,50.3,34.5,28.9,6,10.9,47.3,45.3,36.7,32.4,69.5,,,,2024,,,,1.1337716447563,72.8,71.1
